id,hhid,adm3,pack,variety_a,variety_b,variety_c,adm1,gender,age,elevation,lon,lat,planting_date,harverst_date,irrigation,fertilization,slope,char_1,best_1,worst_1,char_2,best_2,worst_2,char_3,best_3,worst_3,char_4,best_4,worst_4,char_5,best_5,worst_5,char_6,best_6,worst_6,char_7,best_7,worst_7,char_8,best_8,worst_8,char_9,best_9,worst_9,char_10,local_vs_var_a,local_vs_var_b,local_vs_var_c
guatemala_negro_2015_101,15833,Linda Vista - Casco Urbano,paquete 119,Azabache 40,ICTA Sayaxche ML,SEQ 342-89,San Juan Ermita,M,28,NA,-89.46578979,14.74965126,2015-09-21,2015-12-03,No,Yes,medium,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,C,B,market_value,C,B,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_108,14870,El Coco - Aldea Pacren,paquete 420,SEQ 342-87 ML,ICTA Ligero (testigo),SEQ 342-89,Jocotan,F,32,NA,-89.38751221,14.81338771,2015-09-12,2015-11-11,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_109,14915,El Coco - Aldea Pacren,paquete 421,ICTA Sayaxche ML,Azabache 40,ICTA Vaina Roja,Jocotan,F,30,NA,-89.39163208,14.8293189,2015-09-13,2015-12-06,No,Yes,high,vigor,A,B,size,A,C,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_11,41609,La Majada,paquete 95,ICTA Ligero (testigo),SEQ 342-89,Azabache 40,San. Jacinto,F,51,NA,-89.4974704,14.7147136,2015-09-14,2015-12-04,No,No,plain,vigor,A,C,size,C,B,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_110,14933,El Coco - Aldea Pacren,paquete 422,ICTAZAM ML,MEN 2201-64 ML,MHN 322-49,Jocotan,F,21,NA,-89.37103271,14.83861155,2015-09-16,2015-12-01,No,Yes,medium,vigor,A,C,size,B,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_111,15059,El Coco - Aldea Pacren,paquete 423,SEQ 342-89,ICTA Peten ML,SEQ 342-87 ML,Jocotan,F,21,NA,-89.37927246,14.82799135,2015-09-19,2015-12-02,No,Yes,medium,vigor,B,C,size,A,B,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_115,15239,El Coco - Aldea Pacren,paquete 427,SEQ 342-87 ML,ICTA Vaina Roja,ICTA Ligero (testigo),Jocotan,F,19,NA,-89.38201904,14.8293189,2015-09-15,2015-12-06,No,No,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_116,15248,El Coco - Aldea Pacren,paquete 428,ICTAZAM ML,ICTA Sayaxche ML,MHN 322-49,Jocotan,F,32,NA,-89.36965942,14.82400864,2015-09-14,2015-12-15,No,No,medium,vigor,B,A,size,C,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_117,15293,El Coco - Aldea Pacren,paquete 429,MEN 2201-64 ML,ICTA Peten ML,Azabache 40,Jocotan,F,32,NA,-89.36279297,14.82533621,2015-09-19,2015-12-23,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_118,15329,El Coco - Aldea Pacren,paquete 430,SEQ 342-87 ML,ICTA Ligero (testigo),SEQ 342-89,Jocotan,F,65,NA,-89.36553955,14.82799135,2015-09-17,2015-12-13,No,No,medium,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_119,15338,El Coco - Aldea Pacren,paquete 431,MHN 322-49,ICTA Sayaxche ML,ICTA Vaina Roja,Jocotan,F,32,NA,-89.36828613,14.83197399,2015-09-12,2015-12-03,No,Yes,plain,vigor,C,B,size,C,B,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,C,A,yield,C,A,market_value,C,A,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_120,15356,El Coco - Aldea Pacren,paquete 432,Azabache 40,ICTAZAM ML,MEN 2201-64 ML,Jocotan,F,19,NA,-89.36553955,14.8293189,2015-09-17,2015-12-09,No,Yes,high,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_121,14816,El Coco - Aldea Pacren,paquete 433,ICTA Peten ML,ICTA Ligero (testigo),SEQ 342-89,Jocotan,F,32,NA,-89.37652588,14.83197399,2015-09-11,2015-12-04,No,No,plain,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_122,14807,El Coco - Aldea Pacren,paquete 434,MHN 322-49,SEQ 342-87 ML,ICTA Sayaxche ML,Jocotan,F,65,NA,-89.37240601,14.83064645,2015-09-16,2015-12-03,No,No,medium,vigor,B,C,size,B,C,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_141,73235,San Jose Las Lagrimas,paquete 534,ICTA Ligero (testigo),MEN 2201-64 ML,ICTA Sayaxche ML,Esquipulas,M,60,616.9359741,-89.19267654,14.78343059,2015-09-10,NA,No,No,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_144,73262,San Jose Las Lagrimas,paquete 536,ICTA Vaina Roja,MHN 322-49,SEQ 342-89,Esquipulas,M,36,615.9880981,-89.19327736,14.78351358,2015-09-14,NA,No,No,plain,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,C,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_145,73280,San Jose Las Lagrimas,paquete 537,SEQ 342-87 ML,MEN 2201-64 ML,ICTA Ligero (testigo),Esquipulas,M,48,615.8614502,-89.19319153,14.78351358,2015-09-16,2015-12-08,No,Yes,plain,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,A,market_value,B,C,taste,B,C,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_146,73316,San Jose Las Lagrimas,paquete 538,Azabache 40,ICTA Peten ML,ICTA Sayaxche ML,Esquipulas,M,36,615.4682617,-89.19319153,14.78359657,2015-09-21,2015-12-03,No,Yes,medium,vigor,C,B,size,C,B,pest_resistance,C,B,disease_resistance,C,B,drought_resistance,NA,NA,yield,B,A,market_value,C,B,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_148,71129,Llano de San Gaspar,paquete 552,Azabache 40,SEQ 342-87 ML,ICTA Vaina Roja,Esquipulas,M,53,774.9241333,-89.16993141,14.73246909,2015-09-17,2015-12-29,No,No,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_15,41825,La Majada,paquete 99,ICTA Sayaxche ML,ICTA Ligero (testigo),ICTA Vaina Roja,San. Jacinto,F,37,NA,-89.4974704,14.7147136,2015-09-18,2015-11-28,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,NA,NA,yield,A,B,market_value,A,B,taste,A,C,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_16,41735,La Majada,paquete 102,SEQ 342-89,ICTA Ligero (testigo),ICTA Sayaxche ML,San Jacinto,F,60,NA,-89.4974704,14.7147136,2015-09-15,2015-11-25,No,Yes,high,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_162,71318,Zarzalito,paquete 555,ICTA Vaina Roja,SEQ 342-87 ML,MHN 322-49,Esquipulas,M,54,735.3153687,-89.23155785,14.71844013,2015-09-14,2015-12-10,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,NA,NA,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_163,71336,Zarzalito,paquete 556,MEN 2201-64 ML,ICTA Ligero (testigo),Azabache 40,Esquipulas,M,28,751.6696777,-89.23078537,14.71727793,2015-09-26,2015-12-08,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,C,B,disease_resistance,C,B,drought_resistance,C,B,yield,NA,C,market_value,C,B,taste,C,B,overall,C,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_165,71480,Zarzalito,paquete 558,MHN 322-49,SEQ 342-87 ML,ICTA Sayaxche ML,Esquipulas,M,67,771.706543,-89.23181534,14.71644778,2015-09-16,2015-12-07,No,Yes,medium,vigor,A,C,size,A,B,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_166,71507,Zarzalito,paquete 559,ICTA Vaina Roja,ICTA Ligero (testigo),MEN 2201-64 ML,Esquipulas,M,78,762.0566406,-89.23194408,14.71719492,2015-09-13,2015-12-08,No,Yes,medium,vigor,A,B,size,A,C,pest_resistance,A,C,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_168,71534,Zarzalito,paquete 561,ICTA Peten ML,MHN 322-49,SEQ 342-87 ML,Esquipulas,M,29,763.9067993,-89.23233032,14.71736095,2015-09-28,2015-12-15,Yes,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,B,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_169,71570,Zarzalito,paquete 562,ICTA Vaina Roja,ICTA Sayaxche ML,ICTA Ligero (testigo),Esquipulas,M,43,788.9885864,-89.23233032,14.71586668,2015-09-13,2015-12-21,No,No,medium,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,NA,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_170,71453,Zarzalito,paquete 563,ICTAZAM ML,MEN 2201-64 ML,Azabache 40,Esquipulas,M,28,767.1113892,-89.23121452,14.71644778,2015-09-28,2015-12-20,No,Yes,plain,vigor,B,C,size,B,C,pest_resistance,NA,NA,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,C,market_value,NA,NA,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_171,73370,Olopita,paquete 564,MHN 322-49,SEQ 342-89,ICTA Peten ML,Esquipulas,M,40,933.1329956,-89.3021965,14.61942323,2015-09-08,2015-12-07,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_173,73703,Olopita,paquete 567,SEQ 342-89,ICTA Peten ML,MEN 2201-64 ML,Esquipulas,M,48,934.0157471,-89.30211067,14.6192156,2015-09-07,2015-11-24,No,Yes,plain,vigor,B,C,size,B,C,pest_resistance,NA,NA,disease_resistance,C,A,drought_resistance,NA,NA,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_175,73721,Olopita,paquete 569,SEQ 342-87 ML,ICTA Sayaxche ML,Azabache 40,Esquipulas,M,60,935.0015259,-89.30202484,14.61871729,2015-10-18,2016-01-08,No,No,plain,vigor,B,C,size,C,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,C,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_176,73811,Olopita,paquete 570,MEN 2201-64 ML,ICTAZAM ML,SEQ 342-89,Esquipulas,M,22,933.3649292,-89.30228233,14.61880034,2015-09-07,2015-12-05,No,Yes,plain,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,NA,NA,yield,C,A,market_value,C,A,taste,NA,NA,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_177,73820,Olopita,paquete 571,ICTA Peten ML,ICTA Ligero (testigo),ICTA Vaina Roja,Esquipulas,M,50,934.3366089,-89.30202484,14.61946476,2015-10-30,2016-01-11,No,Yes,plain,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_178,73901,Olopita,paquete 573,MEN 2201-64 ML,SEQ 342-87 ML,SEQ 342-89,Esquipulas,M,42,932.0320435,-89.30245399,14.61888339,2015-09-28,2015-12-07,No,Yes,plain,vigor,C,A,size,C,A,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,A,C,yield,A,C,market_value,C,A,taste,C,A,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_179,73415,Olopita,paquete 572,ICTA Sayaxche ML,MHN 322-49,Azabache 40,Esquipulad,M,55,933.1491089,-89.30228233,14.61896644,2015-09-24,2015-12-08,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_180,73424,Olopita,paquete 574,ICTA Vaina Roja,ICTA Ligero (testigo),ICTAZAM ML,Esquipulas,M,58,933.5758667,-89.3021965,14.6190495,2015-10-15,2015-12-15,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,A,C,drought_resistance,A,B,yield,A,NA,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_182,73460,Olopita,paquete 575,ICTA Peten ML,MHN 322-49,ICTA Sayaxche ML,Esquipulas,M,68,933.3449707,-89.3021965,14.61925713,2015-09-16,2015-12-17,No,Yes,plain,vigor,B,C,size,B,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_183,73505,Olopita,paquete 576,MEN 2201-64 ML,Azabache 40,SEQ 342-89,Esquipulas,M,68,932.2037964,-89.30236816,14.6192156,2015-09-16,2015-12-15,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Worse,Worse,Worse
guatemala_negro_2015_184,73514,Olopita,paquete 577,SEQ 342-87 ML,ICTAZAM ML,ICTA Ligero (testigo),Esquipulas,M,62,933.487915,-89.3021965,14.61913255,2015-09-24,2015-12-14,No,Yes,plain,vigor,A,B,size,A,B,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_185,73550,Olopita,paquete 578,ICTA Vaina Roja,ICTA Sayaxche ML,ICTA Peten ML,Esquipulas,M,78,931.8548584,-89.30236816,14.61946476,2015-09-30,2015-01-10,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,A,C,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_186,56135,El Volcan,paquete 269,MEN 2201-64 ML,ICTA Sayaxche ML,Azabache 40,Camotan,M,42,NA,-89.36416626,14.83595655,2015-09-25,2015-12-09,No,No,high,vigor,A,B,size,A,B,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_187,56315,El Volcan,paquete 268,ICTA Peten ML,ICTA Vaina Roja,ICTA Ligero (testigo),Camotan,F,30,NA,-89.35455322,14.83462904,2015-09-21,2015-12-14,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_188,56108,El Volcan,paquete 267,SEQ 342-89,MHN 322-49,ICTAZAM ML,Camotan,F,32,NA,-89.36004639,14.83728406,2015-10-06,2015-12-29,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,C,market_value,A,C,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_19,41834,La Majada,paquete 100,ICTA Peten ML,SEQ 342-87 ML,MHN 322-49,San Jacinto,M,63,NA,-89.4974704,14.7147136,2015-09-23,2015-11-30,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_190,56351,El Volcan,paquete 265,ICTA Vaina Roja,MEN 2201-64 ML,ICTA Ligero (testigo),Camotan,F,63,NA,-89.36416626,14.83462904,2015-10-06,2015-12-31,No,No,medium,vigor,C,B,size,C,B,pest_resistance,C,B,disease_resistance,C,B,drought_resistance,A,C,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_191,56324,El Volcan,paquete 264,ICTA Peten ML,MHN 322-49,SEQ 342-89,Camotan,M,29,NA,-89.36828613,14.83728406,2015-09-23,2015-12-15,No,Yes,high,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_193,56162,El Volcan,paquete 262,ICTA Sayaxche ML,ICTA Ligero (testigo),MEN 2201-64 ML,Camotan,M,40,NA,-89.36416626,14.83861155,2015-09-14,2015-12-07,No,No,plain,vigor,A,B,size,A,B,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,B,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_194,56261,El Volcan,paquete 261,ICTA Vaina Roja,MHN 322-49,ICTA Peten ML,Camotan,M,36,NA,-89.37103271,14.842594,2015-10-05,2016-01-10,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,B,C,disease_resistance,B,A,drought_resistance,B,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_195,56090,El Volcan,paquete 260,SEQ 342-89,SEQ 342-87 ML,Azabache 40,Camotan,M,44,NA,-89.36416626,14.84392146,2015-09-26,2016-02-08,No,No,high,vigor,B,A,size,B,A,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,A,B,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_196,56216,El Volcan,paquete 259,ICTAZAM ML,MEN 2201-64 ML,ICTA Ligero (testigo),Camotan,M,46,NA,-89.37103271,14.84126652,2015-09-09,2015-12-01,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,C,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_197,56252,El Volcan,paquete 258,MHN 322-49,ICTA Sayaxche ML,ICTA Vaina Roja,Camotan,M,45,NA,-89.36691284,14.842594,2015-09-21,2015-12-22,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,B,disease_resistance,A,C,drought_resistance,A,B,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_198,56270,El Volcan,paquete 257,ICTA Peten ML,SEQ 342-87 ML,SEQ 342-89,Camotan,M,32,NA,-89.37103271,14.83993904,2015-09-24,2015-12-06,No,Yes,high,vigor,B,C,size,B,A,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,C,A,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_199,56306,El Volcan,paquete 256,ICTA Ligero (testigo),Azabache 40,ICTAZAM ML,Camotan,M,46,NA,-89.36279297,14.83861155,2015-10-01,2015-12-30,No,No,plain,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,B,drought_resistance,C,B,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
guatemala_negro_2015_20,45182,Suchiquer,paquete 451,SEQ 342-89,ICTA Sayaxche ML,ICTA Vaina Roja,Jocotan,F,37,NA,-89.38476563,14.81869824,2015-09-17,2015-12-16,No,Yes,high,vigor,B,C,size,B,C,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,B,A,yield,B,A,market_value,B,A,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_200,56180,El Volcan,paquete 255,MEN 2201-64 ML,ICTA Vaina Roja,ICTA Sayaxche ML,Camotan,M,36,NA,-89.36965942,14.84126652,2015-10-09,2016-01-11,No,No,plain,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,A,market_value,B,A,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_203,53273,Pitahaya Nearar,paquete 252,ICTA Sayaxche ML,ICTA Vaina Roja,Azabache 40,Camotan,M,51,NA,-89.36691284,14.84126652,2015-09-17,2015-11-20,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,B,market_value,A,B,taste,A,B,overall,A,B,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_204,53336,Pitahaya Nearar,paquete 251,MEN 2201-64 ML,ICTA Peten ML,MHN 322-49,Camotan,M,51,NA,-89.36416626,14.83728406,2015-09-16,2015-12-07,No,Yes,medium,vigor,B,A,size,B,A,pest_resistance,NA,NA,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_205,53237,Pitahaya Nearar,paquete 250,SEQ 342-87 ML,ICTA Ligero (testigo),ICTAZAM ML,Camotan,M,60,NA,-89.36691284,14.83728406,2015-09-19,2015-11-25,No,Yes,medium,vigor,A,B,size,C,B,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Better,Better,Worse
guatemala_negro_2015_206,53282,Pitahaya Nearar,paquete 249,SEQ 342-89,ICTA Vaina Roja,Azabache 40,Camotan,M,36,NA,-89.36553955,14.85188608,2015-09-13,2015-12-27,No,Yes,medium,vigor,C,B,size,C,B,pest_resistance,C,A,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_208,53084,Pitahaya Nearar,paquete 247,SEQ 342-87 ML,ICTA Peten ML,ICTA Ligero (testigo),Camotan,M,31,NA,-89.36828613,14.83993904,2015-09-18,2015-12-08,No,Yes,medium,vigor,B,A,size,B,C,pest_resistance,NA,NA,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_209,53309,Pitahaya Nearar,paquete 246,SEQ 342-89,ICTAZAM ML,ICTA Vaina Roja,Camotan,M,29,NA,-89.3737793,14.83993904,2015-09-12,2015-12-07,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,A,B,yield,A,C,market_value,A,B,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
guatemala_negro_2015_21,45191,Suchiquer,paquete 452,ICTA Peten ML,MHN 322-49,ICTAZAM ML,Jocotan,F,28,NA,-89.38339233,14.81869824,2015-09-19,2015-12-08,No,Yes,high,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_210,53291,Pitahaya Nearar,paquete 245,Azabache 40,ICTA Sayaxche ML,MHN 322-49,Camotan,M,34,NA,-89.36828613,14.83993904,2015-09-18,2015-12-15,No,Yes,medium,vigor,C,A,size,C,B,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,C,B,market_value,C,B,taste,C,A,overall,C,B,overall_vs_local,Worse,Better,Better
guatemala_negro_2015_211,53192,Pitahaya Nearar,paquete 244,ICTA Peten ML,MEN 2201-64 ML,ICTA Ligero (testigo),Camotan,F,59,NA,-89.36965942,14.84126652,2015-09-18,2015-12-09,No,No,plain,vigor,B,C,size,B,C,pest_resistance,B,A,disease_resistance,B,C,drought_resistance,B,C,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_213,53255,Pitahaya Nearar,paquete 242,Azabache 40,ICTAZAM ML,MHN 322-49,Camotan,F,52,NA,-89.36828613,14.83993904,2015-09-18,2015-11-26,No,Yes,medium,vigor,B,A,size,B,A,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,B,C,yield,B,A,market_value,B,A,taste,B,A,overall,B,A,overall_vs_local,Worse,Better,Worse
guatemala_negro_2015_214,53147,Pitahaya Nearar,paquete 241,ICTA Sayaxche ML,MEN 2201-64 ML,ICTA Peten ML,Camotan,M,28,NA,-89.36141968,14.83861155,2015-09-14,2015-12-06,No,No,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Better,Worse
